trip_distance,rate_code,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,imp_surcharge,total_amount,pickup_location_id,dropoff_location_id,hour_of_day,trip_duration
8.87,1,2,26.5,0.5,0.5,0.0,0.0,0.3,27.8,100,244,22,25.0
9.31,1,2,27.0,0.5,0.5,0.0,0.0,0.3,28.3,7,144,21,1845.0
6.8,1,1,21.5,0.0,0.5,2.0,0.0,0.3,24.3,179,232,7,1811.0
0.38,1,1,3.0,0.5,0.5,1.0,0.0,0.3,5.3,224,107,2,1193.0
7.52,1,1,23.5,0.0,0.5,1.0,0.0,0.3,25.3,138,112,17,1436.0
5.87,1,1,24.5,0.5,0.5,3.0,0.0,0.3,28.8,231,239,1,2320.0
9.28,1,1,28.0,0.0,0.5,3.0,5.76,0.3,37.56,138,24,19,32.0
8.4,1,1,30.0,0.5,0.5,2.0,0.0,0.3,33.3,234,89,22,33.0
6.23,1,1,21.5,0.0,0.5,3.0,0.0,0.3,25.3,170,13,16,1776.0
6.7,1,1,22.5,0.5,0.5,2.0,0.0,0.3,25.8,148,75,3,2956.0
10.2,1,1,28.5,0.0,0.5,1.75,5.76,0.3,36.81,138,162,19,1429.0
13.6,1,1,39.0,0.5,0.5,5.0,0.0,0.3,45.3,141,228,2,1668.0
14.9,1,1,41.5,0.0,0.5,5.0,0.0,0.3,47.3,132,210,6,2904.0
10.32,1,1,29.5,0.0,0.5,5.0,5.76,0.3,41.06,224,138,17,79.0
9.24,1,1,27.5,0.0,0.5,5.0,5.76,0.3,39.06,138,151,19,2690.0
8.49,1,1,24.5,0.5,0.5,5.0,5.76,0.3,36.56,138,170,23,1550.0
11.72,1,1,34.5,0.5,0.5,3.0,5.76,0.3,44.56,230,138,4,2872.0
15.64,1,1,44.5,0.0,0.5,5.0,2.64,0.3,52.94,90,18,12,1714.0
7.21,1,1,22.0,0.0,0.5,3.0,5.76,0.3,31.56,233,95,12,2870.0
5.3,1,1,16.5,0.5,0.5,3.2,0.0,0.3,21.0,87,162,2,906.0
5.14,1,1,16.5,0.5,0.5,3.56,0.0,0.3,21.36,87,137,3,1033.0
4.47,1,1,16.5,0.0,0.5,0.7,0.0,0.3,18.0,114,261,12,830.0
4.7,1,1,16.5,0.0,0.5,4.3,0.0,0.3,21.6,13,43,16,2386.0
7.43,1,1,32.0,0.0,0.5,5.0,0.0,0.3,37.8,238,231,10,1594.0
15.46,1,1,42.0,0.5,0.5,5.0,5.76,0.3,54.06,138,13,21,2941.0
4.54,1,2,16.5,0.5,0.5,0.0,0.0,0.3,17.8,75,137,0,2525.0
5.0,1,2,16.5,0.0,0.5,0.0,0.0,0.3,17.3,137,151,8,84170.0
13.6,1,1,41.5,0.5,0.5,5.0,5.76,0.3,53.56,114,171,3,3443.0
7.78,1,1,22.0,0.0,0.5,5.0,5.76,0.3,33.56,138,170,18,1843.0
11.46,1,1,32.5,0.0,0.5,5.0,5.76,0.3,44.06,138,107,18,2728.0
5.09,1,1,16.5,0.5,0.5,3.56,0.0,0.3,21.36,79,75,2,2461.0
4.83,1,1,16.5,0.0,0.5,3.46,0.0,0.3,20.76,79,13,14,3318.0
2.0,1,1,16.5,0.5,0.5,3.56,0.0,0.3,21.36,161,234,0,1995.0
4.23,1,1,16.5,0.0,0.5,3.46,0.0,0.3,20.76,239,224,16,2537.0
4.84,1,1,16.5,0.5,0.5,3.56,0.0,0.3,21.36,186,33,21,2843.0
10.57,1,1,38.0,0.5,0.5,2.0,0.0,0.3,41.3,148,152,3,1624.0
2.96,1,2,16.5,0.5,0.5,0.0,0.0,0.3,17.8,144,255,2,1663.0
3.7,1,2,16.5,0.5,0.5,0.0,0.0,0.3,17.8,244,42,2,1789.0
4.91,1,2,16.5,0.0,0.5,0.0,0.0,0.3,17.3,87,164,11,2135.0
6.8,1,1,22.5,0.5,0.5,1.0,0.0,0.3,24.8,225,13,3,2442.0
0.2,1,1,3.0,0.0,0.5,1.0,0.0,0.3,4.8,236,236,10,1834.0
8.29,1,1,27.0,0.0,0.5,3.0,0.0,0.3,30.8,48,69,14,2122.0
10.76,1,1,32.5,0.5,0.5,3.0,0.0,0.3,36.8,138,79,23,2724.0
0.29,1,1,3.0,0.5,0.5,1.0,0.0,0.3,5.3,151,151,2,2350.0
6.68,1,1,24.0,0.5,0.5,1.0,0.0,0.3,26.3,249,48,2,1118.0
7.2,1,1,27.0,0.5,0.5,1.5,0.0,0.3,29.8,90,225,2,1513.0
3.81,1,2,16.5,0.5,0.5,0.0,0.0,0.3,17.8,263,90,0,2170.0
4.97,1,2,16.5,0.5,0.5,0.0,0.0,0.3,17.8,213,20,3,1488.0
4.5,1,1,16.5,0.5,0.5,2.0,0.0,0.3,19.8,125,141,3,1233.0
4.6,1,1,16.5,0.0,0.5,3.0,0.0,0.3,20.3,7,143,7,2440.0
0.61,1,2,16.5,0.0,0.5,0.0,0.0,0.3,17.3,79,144,13,1134.0
4.5,1,2,16.5,0.0,0.5,0.0,0.0,0.3,17.3,261,230,19,1637.0
4.5,1,2,16.5,0.5,0.5,0.0,0.0,0.3,17.8,170,114,21,1215.0
2.8,1,1,16.5,0.0,0.5,1.5,0.0,0.3,18.8,238,161,17,1839.0
11.1,1,1,31.5,0.5,0.5,5.0,5.76,0.3,43.56,170,171,2,1510.0
12.33,1,1,34.5,0.5,0.5,5.0,5.76,0.3,46.56,140,28,4,1088.0
9.64,1,1,29.0,0.0,0.5,5.0,5.76,0.3,40.56,138,151,12,902.0
10.61,1,1,31.5,0.0,0.5,5.0,5.76,0.3,43.06,138,142,14,1154.0
7.6,1,1,27.0,0.5,0.5,5.0,0.0,0.3,33.3,237,181,22,1074.0
7.73,1,1,22.5,0.0,0.5,3.0,0.0,0.3,26.3,263,261,9,3881.000000000001
10.1,1,1,28.5,0.0,0.5,5.0,5.76,0.3,40.06,244,138,6,3001.0
10.88,1,1,32.0,0.0,0.5,5.0,5.76,0.3,43.56,230,138,9,1861.0
13.91,1,1,38.5,0.0,0.5,5.0,5.76,0.3,50.06,138,79,11,1971.0
9.7,1,1,28.0,0.0,0.5,5.0,5.76,0.3,39.56,138,114,15,1567.0
9.11,1,1,25.5,0.5,0.5,5.0,0.0,0.3,31.8,132,192,20,2307.0
17.95,1,1,48.5,0.5,0.5,5.0,0.0,0.3,54.8,132,97,23,1688.0
16.95,2,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,164,132,5,2764.0
17.5,2,1,52.0,0.0,0.5,13.2,0.0,0.3,66.0,237,132,5,1079.0
18.88,2,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,132,263,9,1056.0
21.36,2,1,52.0,0.0,0.5,15.84,0.0,0.3,68.64,158,132,11,1552.0
17.5,2,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,132,79,11,1891.0
19.5,2,1,52.0,0.0,0.5,9.0,5.76,0.3,67.56,132,151,13,1626.0
17.49,2,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,50,132,14,1493.0
18.32,2,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,132,4,16,1742.0
20.5,2,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,140,132,17,1708.0
18.59,2,1,52.0,0.0,0.5,10.0,5.76,0.3,68.56,132,48,17,1487.0
19.24,2,1,52.0,0.0,0.5,11.44,5.76,0.3,70.0,132,90,18,1719.0
17.54,2,1,52.0,0.0,0.5,10.56,0.0,0.3,63.36,132,144,21,1734.0
20.86,2,1,52.0,0.0,0.5,5.86,5.76,0.3,64.42,132,140,21,1880.0
17.72,2,1,52.0,0.0,0.5,10.56,0.0,0.3,63.36,132,148,21,2494.0
20.0,2,1,52.0,0.0,0.5,11.7,5.76,0.3,70.26,132,143,23,2865.0
10.9,1,1,31.5,0.0,0.5,5.0,0.0,0.3,37.3,138,188,10,2218.0
12.98,1,1,38.0,0.0,0.5,5.0,5.76,0.3,49.56,138,113,16,1654.0
9.8,1,1,28.5,0.0,0.5,3.0,0.0,0.3,32.3,138,65,12,1638.0
9.9,1,1,30.0,0.5,0.5,3.0,0.0,0.3,34.3,138,230,22,1746.0
20.8,2,1,52.0,0.0,0.5,11.7,5.76,0.3,70.26,132,239,0,1135.0
18.98,2,1,52.0,0.0,0.5,10.0,5.76,0.3,68.56,132,211,9,2373.0
21.78,2,1,52.0,0.0,0.5,8.0,5.76,0.3,66.56,142,132,13,1490.0
19.93,2,1,52.0,0.0,0.5,14.64,5.76,0.3,73.2,132,141,13,2171.0
17.28,2,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,132,230,14,2178.0
17.3,2,1,52.0,0.0,0.5,29.28,5.76,0.3,87.84,132,170,15,2780.0
17.8,2,1,52.0,0.0,0.5,5.28,0.0,0.3,58.08,231,132,16,1334.0
18.5,2,1,52.0,0.0,0.5,11.7,5.76,0.3,70.26,132,229,17,2188.0
22.02,2,1,52.0,0.0,0.5,11.44,5.76,0.3,70.0,143,132,18,2580.0
18.8,2,1,52.0,0.0,0.5,7.0,0.0,0.3,59.8,132,249,23,1868.0
4.68,1,1,16.5,0.5,0.5,3.56,0.0,0.3,21.36,170,7,1,2506.0
3.97,1,1,16.5,0.5,0.5,3.56,0.0,0.3,21.36,263,79,1,3132.0
5.26,1,1,16.5,0.5,0.5,3.56,0.0,0.3,21.36,114,75,3,3825.000000000001
3.73,1,1,16.5,0.0,0.5,4.32,0.0,0.3,21.62,48,79,19,2491.0
16.76,2,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,107,132,14,1632.0
16.0,2,1,52.0,0.0,0.5,11.7,5.76,0.3,70.26,164,132,14,1902.0
18.98,2,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,132,42,15,1407.0
17.23,2,1,52.0,0.0,0.5,13.2,0.0,0.3,66.0,132,237,15,1003.0
19.08,2,1,52.0,0.0,0.5,11.71,5.76,0.3,75.22,236,132,15,2513.0
19.3,2,1,52.0,0.0,0.5,11.7,5.76,0.3,70.26,132,263,16,2149.0
21.18,2,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,132,238,18,2175.0
21.83,2,1,52.0,0.0,0.5,17.57,5.76,0.3,76.13,132,127,23,1611.0
4.69,1,1,16.5,0.5,0.5,3.56,0.0,0.3,21.36,87,233,1,1883.0
4.89,1,1,16.5,0.5,0.5,4.45,0.0,0.3,22.25,236,226,2,1122.0
4.51,1,1,16.5,0.5,0.5,3.56,0.0,0.3,21.36,107,239,2,1556.0
6.1,1,1,24.5,0.5,0.5,5.0,0.0,0.3,30.8,234,181,3,987.0
10.58,1,1,30.0,0.0,0.5,5.0,0.0,0.3,35.8,132,225,8,976.0
10.95,1,1,35.0,0.5,0.5,5.0,5.76,0.3,47.06,138,143,21,1019.0
3.4,1,1,16.5,0.5,0.5,3.56,0.0,0.3,21.36,238,161,1,1839.0
4.67,1,1,16.5,0.5,0.5,3.56,0.0,0.3,21.36,186,151,2,3301.0
17.59,1,1,48.0,0.0,0.5,5.0,0.0,0.3,53.8,132,11,10,1594.0
12.8,1,1,36.5,0.0,0.5,5.0,5.76,0.3,48.06,138,68,11,1060.0
18.96,2,1,52.0,0.0,0.5,10.56,0.0,0.3,63.36,211,132,7,1790.0
17.4,2,1,52.0,0.0,0.5,11.7,5.76,0.3,70.26,132,113,9,4573.0
19.5,2,1,52.0,0.0,0.5,10.0,0.0,0.3,62.8,132,125,10,2525.0
17.5,2,1,52.0,0.0,0.5,10.55,0.0,0.3,63.35,132,232,22,1469.0
18.82,2,1,52.0,0.0,0.5,2.44,5.76,0.3,61.0,132,48,22,1917.0
19.94,2,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,132,236,23,1510.0
4.2,1,1,16.5,0.5,0.5,3.56,0.0,0.3,21.36,114,140,0,1948.0
3.8,1,1,16.5,0.5,0.5,3.55,0.0,0.3,21.35,229,151,1,1619.0
4.04,1,2,16.5,0.0,0.5,0.0,0.0,0.3,17.3,163,249,18,2358.0
4.22,1,2,16.5,0.5,0.5,0.0,0.0,0.3,17.8,48,43,2,2395.0
4.08,1,2,16.5,0.0,0.5,0.0,0.0,0.3,17.3,230,231,12,3140.0
4.58,1,2,16.5,0.0,0.5,0.0,0.0,0.3,17.3,162,161,13,1411.0
4.9,1,1,16.5,0.5,0.5,3.55,0.0,0.3,21.35,107,33,1,1409.0
4.74,1,1,16.5,0.5,0.5,0.0,0.0,0.3,17.8,137,256,4,3347.0
4.67,1,1,16.5,0.0,0.5,0.0,0.0,0.3,17.3,33,186,9,2203.0
4.6,1,2,16.5,0.5,0.5,0.0,0.0,0.3,17.8,164,166,22,2037.0
5.0,1,1,16.5,0.5,0.5,3.0,0.0,0.3,20.8,79,145,23,1328.0
4.3,1,2,16.5,0.5,0.5,0.0,0.0,0.3,17.8,163,7,1,2220.0
4.7,1,2,16.5,0.5,0.5,0.0,0.0,0.3,17.8,238,168,21,1637.0
4.9,1,1,16.5,0.0,0.5,2.0,0.0,0.3,19.3,162,87,14,2123.0
3.54,1,1,16.5,0.5,0.5,1.0,0.0,0.3,18.8,48,79,2,2582.0
5.17,1,1,16.5,0.5,0.5,2.2,0.0,0.3,20.0,138,145,20,1849.0
19.26,2,1,52.0,0.0,0.5,8.78,5.76,0.3,67.34,132,236,6,2313.0
18.69,2,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,236,132,8,1100.0
17.98,2,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,132,90,13,1251.0
17.63,2,1,52.0,0.0,0.5,10.0,5.76,0.3,68.56,132,229,14,1295.0
18.08,2,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,132,79,15,1222.0
19.62,2,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,132,238,19,2705.0
10.6,2,1,52.0,0.0,0.5,9.0,5.76,0.3,67.56,233,134,20,2234.0
16.4,2,1,52.0,0.0,0.5,11.7,5.76,0.3,70.26,132,170,21,4462.0
19.07,2,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,132,263,23,1309.0
18.63,2,1,52.0,0.0,0.5,14.64,5.76,0.3,73.2,75,132,4,2262.0
19.3,2,1,52.0,0.0,0.5,10.55,0.0,0.3,63.35,132,50,7,4096.0
16.87,2,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,132,170,8,1467.0
17.56,2,1,52.0,0.0,0.5,10.56,0.0,0.3,63.36,4,132,13,3121.0
17.7,2,1,52.0,0.0,0.5,10.0,5.76,0.3,68.56,264,264,14,1399.0
18.91,2,1,52.0,0.0,0.5,5.86,5.76,0.3,64.42,132,48,10,2000.0
20.93,2,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,132,239,11,58.00000000000001
16.58,2,1,52.0,0.0,0.5,14.64,5.76,0.3,73.2,170,132,12,1865.0
19.35,2,1,52.0,0.0,0.5,10.56,0.0,0.3,63.36,132,231,15,2249.0
18.11,2,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,132,234,16,2814.0
18.8,2,1,52.0,0.0,0.5,13.2,0.0,0.3,66.0,132,90,17,820.0
19.9,2,1,52.0,0.0,0.5,11.7,5.76,0.3,70.26,132,236,20,1603.0
21.0,2,1,52.0,0.0,0.5,8.0,0.0,0.3,60.8,132,88,1,1831.0
16.1,2,1,52.0,0.0,0.5,17.55,5.76,0.3,76.11,162,132,8,2147.0
16.58,2,1,52.0,0.0,0.5,6.0,5.76,0.3,64.56,132,164,9,2549.0
18.4,2,1,52.0,0.0,0.5,4.0,5.76,0.3,62.56,132,41,13,1884.0
17.41,2,1,52.0,0.0,0.5,7.0,5.76,0.3,65.56,132,162,15,2283.0
20.56,2,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,132,231,16,3572.0
20.8,2,1,52.0,0.0,0.5,11.7,5.76,0.3,70.26,132,239,18,1898.0
18.1,2,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,132,74,22,4064.000000000001
21.92,2,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,132,127,6,1705.0
19.17,2,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,24,132,14,1804.0
22.96,2,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8,132,231,12,2383.0
18.6,2,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,132,48,15,3488.0
17.16,2,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,170,132,16,1184.0
0.01,2,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,261,261,17,1461.0
19.6,2,1,52.0,0.0,0.5,11.7,5.76,0.3,70.26,132,152,18,1403.0
19.27,2,1,52.0,0.0,0.5,10.56,0.0,0.3,63.36,132,87,18,1289.0
17.05,2,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,100,132,22,1641.0
18.3,2,1,52.0,0.0,0.5,10.0,5.76,0.3,68.56,132,90,22,1334.0
19.55,2,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,132,24,23,2031.0
21.29,2,1,52.0,0.0,0.5,5.0,5.76,0.3,63.56,132,142,6,13.0
20.74,2,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,261,132,17,2581.0
18.02,2,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,132,224,18,2443.0
17.6,2,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,132,229,19,2191.0
18.14,2,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,132,186,21,6276.0
5.63,2,1,52.0,0.0,0.5,8.0,5.76,0.3,66.56,223,262,22,2343.0
6.3,1,2,22.0,0.5,0.5,0.0,0.0,0.3,23.3,68,152,0,1131.0
5.4,1,2,24.5,0.5,0.5,0.0,0.0,0.3,25.8,48,88,0,1180.0
16.36,1,2,45.5,0.5,0.5,0.0,0.0,0.3,46.8,144,76,1,1608.0
6.8,1,2,24.5,0.5,0.5,0.0,0.0,0.3,25.8,163,36,2,2339.0
6.3,1,2,24.5,0.5,0.5,0.0,0.0,0.3,25.8,90,7,3,2261.0
9.2,1,2,28.5,0.5,0.5,0.0,0.0,0.3,29.8,249,89,4,1010.0
9.37,1,2,29.5,0.5,0.5,0.0,0.0,0.3,30.8,74,173,4,2908.0
9.3,1,2,28.5,0.5,0.5,0.0,0.0,0.3,29.8,229,229,4,4072.000000000001
9.12,5,2,59.0,0.0,0.5,0.0,0.0,0.3,59.8,145,61,5,1496.0
20.6,3,2,72.5,0.0,0.0,0.0,19.0,0.3,91.8,230,1,6,2997.0
6.54,1,2,23.5,0.0,0.5,0.0,0.0,0.3,24.3,48,179,6,2662.0
7.9,1,2,23.5,0.0,0.5,0.0,5.76,0.3,30.06,236,138,8,3069.0
11.52,1,2,35.0,0.0,0.5,0.0,0.0,0.3,35.8,162,95,9,2847.0
19.31,1,2,53.0,0.0,0.5,0.0,5.76,0.3,59.56,132,159,10,5273.0
6.2,1,2,23.0,0.0,0.5,0.0,0.0,0.3,23.8,161,255,12,2762.0
16.55,1,2,45.0,0.0,0.5,0.0,0.0,0.3,45.8,143,51,14,1960.0
15.99,3,2,71.0,0.0,0.0,0.0,0.0,0.3,71.3,211,1,14,2345.0
12.31,1,2,34.0,0.0,0.5,0.0,0.0,0.3,34.8,132,252,14,73.0
23.4,4,2,96.5,0.0,0.5,0.0,0.0,0.3,97.3,138,265,17,1850.0
5.8,1,2,21.5,0.5,0.5,0.0,0.0,0.3,22.8,162,181,17,2236.0
11.6,1,2,41.0,0.0,0.5,0.0,0.0,0.3,41.8,132,71,18,1524.0
13.85,1,2,43.5,0.5,0.5,0.0,0.0,0.3,44.8,246,85,20,2024.0
8.3,1,2,26.0,0.5,0.5,0.0,5.76,0.3,33.06,264,151,20,953.0
7.78,1,2,23.5,0.5,0.5,0.0,0.0,0.3,24.8,144,260,22,46.0
7.41,1,2,25.0,0.5,0.5,0.0,0.0,0.3,26.3,170,173,23,5741.0
6.0,1,2,23.5,0.5,0.5,0.0,0.0,0.3,24.8,148,239,1,2400.0
8.51,1,2,26.0,0.5,0.5,0.0,0.0,0.3,27.3,189,129,1,3950.000000000001
4.8,1,2,23.5,0.5,0.5,0.0,0.0,0.3,24.8,145,164,1,2189.0
8.8,1,2,30.0,0.5,0.5,0.0,0.0,0.3,31.3,264,264,2,2377.0
9.96,1,2,33.0,0.5,0.5,0.0,0.0,0.3,34.3,90,227,2,1347.0
8.31,1,2,28.5,0.5,0.5,0.0,0.0,0.3,29.8,79,260,2,2168.0
9.19,1,2,31.5,0.5,0.5,0.0,0.0,0.3,32.8,237,225,2,1236.0
0.2,1,2,3.0,0.5,0.5,0.0,0.0,0.3,4.3,79,79,3,2545.0
8.2,1,2,28.0,0.5,0.5,0.0,0.0,0.3,29.3,144,7,3,2586.0
9.8,1,1,32.5,0.5,0.5,0.0,0.0,0.3,33.8,114,14,4,1704.0
11.53,1,2,39.5,0.0,0.5,0.0,0.0,0.3,40.3,48,35,7,1896.0
8.57,1,2,25.0,0.0,0.5,0.0,0.0,0.3,25.8,224,159,7,1521.0
10.13,1,2,29.0,0.0,0.5,0.0,5.76,0.3,35.56,162,138,10,1971.0
9.9,1,2,28.5,0.0,0.5,0.0,5.76,0.3,35.06,138,244,11,1953.0
20.22,1,2,54.0,0.0,0.5,0.0,0.0,0.3,54.8,138,210,11,1956.0
10.0,1,2,29.0,0.0,0.5,0.0,0.0,0.3,29.8,138,148,12,1698.0
8.8,1,2,27.0,0.0,0.5,0.0,0.0,0.3,27.8,132,95,13,1592.0
6.99,1,2,22.5,0.0,0.5,0.0,0.0,0.3,23.3,12,43,14,2541.0
15.94,1,2,45.5,0.0,0.5,0.0,5.76,0.3,52.06,148,208,15,2897.0
19.21,3,2,79.5,0.0,0.0,0.0,12.5,0.3,92.3,142,265,16,3077.0
6.4,1,2,24.5,0.0,0.5,0.0,0.0,0.3,25.3,264,264,18,2290.0
45.55,1,2,122.0,0.0,0.5,0.0,22.02,0.3,144.82,132,265,19,1640.0
8.1,1,2,24.5,0.5,0.5,0.0,0.0,0.3,25.8,132,95,21,2879.0
20.15,1,2,55.0,0.5,0.5,0.0,0.0,0.3,56.3,132,14,21,2558.0
8.6,1,2,29.5,0.5,0.5,0.0,0.0,0.3,30.8,79,255,23,2347.0
10.39,1,2,29.5,0.5,0.5,0.0,5.76,0.3,36.56,138,229,0,1619.0
5.46,1,2,22.0,0.5,0.5,0.0,0.0,0.3,23.3,239,211,0,1224.0
7.4,1,2,26.5,0.5,0.5,0.0,0.0,0.3,27.8,100,82,2,1453.0
14.6,1,2,47.0,0.5,0.5,0.0,0.0,0.3,48.3,170,130,2,2440.0
11.0,1,2,33.0,0.5,0.5,0.0,5.76,0.3,40.06,161,138,2,1503.0
7.42,1,1,25.0,0.5,0.5,0.0,0.0,0.3,26.3,140,17,2,1318.0
9.99,1,2,31.0,0.5,0.5,0.0,0.0,0.3,32.3,90,247,2,1328.0
7.04,1,2,23.5,0.5,0.5,0.0,0.0,0.3,24.8,114,263,3,1366.0
5.8,1,2,22.0,0.5,0.5,0.0,0.0,0.3,23.3,114,238,3,1907.0
15.9,1,2,46.0,0.5,0.5,0.0,0.0,0.3,47.3,151,26,4,1745.0
16.8,1,2,47.5,0.5,0.5,0.0,0.0,0.3,48.8,68,18,4,1618.0
7.2,1,2,22.5,0.0,0.5,0.0,0.0,0.3,23.3,100,244,6,91.0
7.51,1,2,23.0,0.0,0.5,0.0,5.76,0.3,29.56,75,82,7,2851.0
18.25,3,2,66.5,0.0,0.0,0.0,17.5,0.3,84.3,164,1,8,1989.0
10.57,1,2,31.5,0.0,0.5,0.0,5.76,0.3,38.06,161,138,7,2365.0
9.53,1,2,30.5,0.0,0.5,0.0,0.0,0.3,31.3,249,71,10,1759.0
0.07,1,2,2.5,0.0,0.5,0.0,0.0,0.3,3.3,74,74,11,1063.0
10.1,1,2,30.0,0.0,0.5,0.0,0.0,0.3,30.8,13,43,11,1981.0
11.6,1,2,35.5,0.0,0.5,0.0,5.76,0.3,42.06,230,138,11,1954.0
0.06,1,2,2.5,0.0,0.5,0.0,0.0,0.3,3.3,144,144,11,2235.0
17.08,1,1,48.5,0.0,0.5,0.0,5.76,0.3,55.06,164,55,11,1869.0
11.61,1,2,40.0,0.0,0.5,0.0,5.76,0.3,46.56,239,93,12,1254.0
7.32,1,2,28.5,0.0,0.5,0.0,0.0,0.3,29.3,43,261,13,2191.0
17.5,1,2,49.0,0.0,0.5,0.0,5.76,0.3,55.56,230,132,13,1869.0
10.88,1,2,41.5,0.0,0.5,0.0,0.0,0.3,42.3,48,243,14,2776.0
22.87,1,2,62.5,0.0,0.5,0.0,11.52,0.3,74.82,226,67,14,2105.0
9.26,1,1,26.0,0.0,0.5,0.0,5.76,0.3,32.56,162,138,14,2929.0
6.31,5,1,55.0,0.0,0.0,0.0,0.0,0.3,55.3,48,265,18,2298.0
8.12,1,2,26.0,0.5,0.5,0.0,0.0,0.3,27.3,161,41,23,2150.0
11.47,1,2,33.0,0.5,0.5,0.0,0.0,0.3,34.3,132,17,23,2519.0
3.89,1,2,22.0,0.5,0.5,0.0,0.0,0.3,23.3,234,170,0,2036.0
7.04,1,2,30.5,0.5,0.5,0.0,0.0,0.3,31.8,231,239,0,1249.0
7.54,1,1,24.5,0.5,0.5,0.0,0.0,0.3,25.8,65,14,1,2180.0
5.4,1,2,23.0,0.5,0.5,0.0,0.0,0.3,24.3,107,48,1,3382.0
6.03,1,2,23.0,0.5,0.5,0.0,0.0,0.3,24.3,107,17,2,1698.0
0.4,1,2,3.0,0.5,0.5,0.0,0.0,0.3,4.3,48,48,2,1778.0
0.12,1,2,3.0,0.5,0.5,0.0,0.0,0.3,4.3,41,41,2,1496.0
13.53,1,2,39.0,0.5,0.5,0.0,5.76,0.3,46.06,244,80,2,1439.0
7.07,1,2,24.5,0.5,0.5,0.0,0.0,0.3,25.8,50,129,3,2757.0
13.3,1,2,40.5,0.5,0.5,0.0,0.0,0.3,41.8,148,247,3,1064.0
6.98,1,2,22.5,0.5,0.5,0.0,0.0,0.3,23.8,162,82,3,1439.0
5.93,5,1,60.0,0.0,0.5,0.0,10.5,0.3,71.3,249,265,3,2093.0
6.2,1,1,24.0,0.5,0.5,0.0,0.0,0.3,25.3,90,17,4,1237.0
6.4,1,2,24.5,0.5,0.5,0.0,0.0,0.3,25.8,164,255,4,2164.0
6.8,1,2,23.5,0.5,0.5,0.0,0.0,0.3,24.8,107,223,4,1274.0
14.89,1,2,44.0,0.5,0.5,0.0,0.0,0.3,45.3,125,95,3,2056.0
14.54,1,1,44.0,0.0,0.5,0.0,0.0,0.3,44.8,107,160,6,1870.0
12.7,1,2,40.5,0.0,0.5,0.0,0.0,0.3,41.3,132,188,7,2238.0
6.5,1,2,21.5,0.0,0.5,0.0,0.0,0.3,22.3,48,261,9,3031.0
10.89,1,2,31.5,0.0,0.5,0.0,0.0,0.3,32.3,230,138,9,1707.0
25.4,5,1,110.0,0.0,0.0,0.0,5.76,0.3,116.06,138,265,10,860.0
12.03,1,2,37.5,0.0,0.5,0.0,0.0,0.3,38.3,48,174,10,1804.0
9.3,1,2,26.5,0.0,0.5,0.0,0.0,0.3,27.3,263,208,11,1700.0
7.28,1,1,22.0,0.0,0.5,0.0,0.0,0.3,22.8,181,162,12,1833.0
13.55,1,1,39.0,0.0,0.5,0.0,0.0,0.3,39.8,97,55,13,2615.0
0.2,1,2,3.0,0.0,0.5,0.0,0.0,0.3,3.8,13,13,15,1557.0
8.28,1,2,25.5,0.0,0.5,0.0,0.0,0.3,26.3,90,42,15,3834.000000000001
7.0,1,2,23.0,0.0,0.5,0.0,0.0,0.3,23.8,13,230,15,1637.0
13.48,1,1,38.0,0.0,0.5,0.0,5.76,0.3,44.56,186,131,16,867.0
8.89,1,2,28.5,0.0,0.5,0.0,0.0,0.3,29.3,132,35,17,1853.0
